CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Customer_Phone,DateFirstPurchase,CommuteDistance 
19617,9,Keith,Nath,3/12/1973,M,M,keith22@adventure-works.com,70000,5,4,Bachelors,Professional,1,2,8005 Water St.,,1 (11) 500 555-0115,8/17/2013,5-10 Miles
11460,33,Melvin,Chande,10/4/1983,S,M,melvin13@adventure-works.com,90000,0,0,Bachelors,Professional,0,3,5075 Reading Dr.,,1 (11) 500 555-0121,7/21/2011,10+ Miles
27592,10,Hector,Ruiz,5/26/1973,S,M,hector0@adventure-works.com,70000,5,5,Bachelors,Professional,1,3,3623 Houston Ct.,,1 (11) 500 555-0164,8/10/2013,10+ Miles
27968,17,Roger,Xu,12/4/1981,M,M,roger32@adventure-works.com,70000,0,0,Bachelors,Professional,1,3,4816 Condor Dr,,1 (11) 500 555-0130,2/2/2013,10+ Miles
22965,24,Carrie,Gomez,12/30/1941,S,F,carrie0@adventure-works.com,30000,2,0,Partial College,Clerical,0,2,567 Water Street,,1 (11) 500 555-0154,9/21/2013,5-10 Miles
14312,21,Claudia,Lin,4/25/1966,M,F,claudia6@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,3153 Glaze Ct,,1 (11) 500 555-0157,2/18/2013,5-10 Miles
28111,18,Jon,Zhang,1/3/1957,M,M,jon19@adventure-works.com,20000,2,1,Partial High School,Clerical,1,2,6725 Arata Way,,1 (11) 500 555-0135,3/27/2013,5-10 Miles
12007,20,Shannon,Sun,1/23/1967,M,F,shannon12@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,2602 Glenside Court,,1 (11) 500 555-0147,12/7/2011,5-10 Miles
27596,21,Edgar,Raman,3/11/1977,M,M,edgar13@adventure-works.com,80000,5,5,Bachelors,Professional,1,3,283 Winterberry Ct,,1 (11) 500 555-0127,4/20/2013,0-1 Miles
14071,26,Jack,Li,5/26/1964,S,M,jack27@adventure-works.com,90000,2,0,Bachelors,Management,0,1,746 Cast Street,,1 (11) 500 555-0150,8/13/2012,5-10 Miles
16032,2,Colin,Chavez,1/11/1959,M,M,colin38@adventure-works.com,10000,2,1,Partial High School,Clerical,1,2,4596 West St.,,1 (11) 500 555-0155,2/23/2013,1-2 Miles
13048,35,Alexis,Hayes,12/24/1957,M,F,alexis46@adventure-works.com,40000,2,0,Partial College,Skilled Manual,1,2,6111 Newcastle Road,,1 (11) 500 555-0125,5/28/2013,5-10 Miles
28484,27,Harold,Raman,3/12/1985,M,M,harold9@adventure-works.com,20000,0,0,Bachelors,Clerical,0,0,9930 Clinton Dr,,1 (11) 500 555-0152,5/28/2013,0-1 Miles
23562,2,Warren,Luo,2/9/1944,S,M,warren14@adventure-works.com,30000,2,0,Partial College,Clerical,0,2,6310 Jamie Way,,1 (11) 500 555-0114,5/29/2013,0-1 Miles
28486,39,Rebekah,Chandra,4/6/1984,M,F,rebekah2@adventure-works.com,20000,0,0,Bachelors,Clerical,0,0,7551 Black Walnut Ct.,,1 (11) 500 555-0113,6/8/2013,0-1 Miles
23014,5,Cassandra,Mehta,11/30/1951,M,F,cassandra15@adventure-works.com,20000,4,0,High School,Skilled Manual,1,2,6762 Mission Blvd,,1 (11) 500 555-0113,8/8/2013,5-10 Miles
23087,27,Clifford,Martinez,6/7/1954,M,M,clifford16@adventure-works.com,20000,2,1,Partial High School,Clerical,1,2,7725 Camel Pl.,,1 (11) 500 555-0157,8/28/2013,5-10 Miles
27975,4,Jay,Gill,11/8/1977,S,M,jay43@adventure-works.com,90000,0,0,Bachelors,Professional,1,3,4932 Reliz Valley Road,,1 (11) 500 555-0135,9/11/2013,10+ Miles
14230,27,Luis,Coleman,1/7/1977,S,M,luis4@adventure-works.com,90000,0,0,Bachelors,Professional,0,3,7568 Precipice Court,,1 (11) 500 555-0133,9/5/2012,10+ Miles
16332,8,Joan,Vazquez,4/3/1954,M,F,joan17@adventure-works.com,10000,2,1,Partial High School,Clerical,0,2,5736 Monument Blvd,,1 (11) 500 555-0135,9/23/2013,1-2 Miles
27721,15,Clayton,Pal,7/10/1961,M,M,clayton30@adventure-works.com,80000,1,0,Partial College,Skilled Manual,1,1,6751 Del Rio Ln.,,1 (11) 500 555-0136,10/23/2013,5-10 Miles
28310,36,Ross,Sanchez,5/20/1978,M,M,ross19@adventure-works.com,90000,4,4,Bachelors,Professional,0,0,4572 Fitzpatrick Drive,,1 (11) 500 555-0147,11/7/2013,0-1 Miles
27717,14,Ebony,Romero,2/1/1972,M,F,ebony32@adventure-works.com,70000,5,4,Partial College,Skilled Manual,0,3,53 Odin Dr,,1 (11) 500 555-0186,12/4/2013,10+ Miles
15127,5,Wesley,Yang,2/10/1986,S,M,wesley5@adventure-works.com,90000,0,0,Bachelors,Professional,0,2,74 Jamie Way,,1 (11) 500 555-0188,10/13/2012,10+ Miles
23308,19,Madison,Perry,11/4/1956,M,F,madison43@adventure-works.com,20000,4,0,High School,Skilled Manual,0,2,9943 Northwood Drive,,1 (11) 500 555-0129,12/8/2013,1-2 Miles
28930,18,Jarrod,Kapoor,11/23/1980,M,M,jarrod1@adventure-works.com,80000,0,0,Bachelors,Professional,1,2,5966 Krueger Dr.,,1 (11) 500 555-0144,12/10/2013,10+ Miles
19587,39,Alyssa,Martin,12/25/1973,M,F,alyssa14@adventure-works.com,80000,5,5,Bachelors,Professional,1,4,1276 Quartermaster,,1 (11) 500 555-0124,4/14/2013,0-1 Miles
24240,10,Edwin,Hu,10/7/1950,M,M,edwin21@adventure-works.com,10000,2,1,Partial High School,Clerical,1,2,7910 Mary Dr.,,1 (11) 500 555-0131,12/19/2013,5-10 Miles
19573,23,Deanna,Rubio,11/10/1978,M,F,deanna47@adventure-works.com,80000,5,5,Graduate Degree,Management,0,3,2935 Pine Creek Way,,1 (11) 500 555-0129,12/25/2013,0-1 Miles
28139,35,Carrie,Gutierrez,1/13/1964,M,F,carrie10@adventure-works.com,100000,1,1,Bachelors,Management,0,0,1695 Valley High Dr,,1 (11) 500 555-0116,9/1/2013,10+ Miles
19597,9,Jay,Martin,3/20/1984,M,M,jay29@adventure-works.com,90000,4,4,Bachelors,Professional,1,0,8384 Potomac Drive,,1 (11) 500 555-0160,6/11/2013,0-1 Miles
27718,17,Franklin,Shan,5/19/1983,M,M,franklin28@adventure-works.com,70000,5,4,Partial College,Skilled Manual,1,3,5869 Heights Avenue,,1 (11) 500 555-0131,6/11/2013,5-10 Miles
19106,21,Terrance,Sai,1/30/1982,M,M,terrance4@adventure-works.com,160000,4,5,Partial High School,Management,0,4,9642 East L Street,,1 (11) 500 555-0135,3/6/2013,10+ Miles
23305,25,Robyn,Dominguez,3/10/1950,M,F,robyn10@adventure-works.com,10000,5,0,High School,Skilled Manual,1,2,9988 Belmont,,1 (11) 500 555-0189,5/4/2013,5-10 Miles
19104,33,Mariah,James,2/24/1982,M,F,mariah32@adventure-works.com,100000,0,5,Partial High School,Professional,1,4,7555 Hillview Dr,,1 (11) 500 555-0178,7/24/2013,10+ Miles
16030,25,Max,Martin,11/17/1952,M,M,max1@adventure-works.com,20000,4,0,High School,Skilled Manual,1,2,9278 San Francisco,,1 (11) 500 555-0116,10/29/2013,5-10 Miles
13047,39,Rodney,Vazquez,8/30/1963,M,M,rodney10@adventure-works.com,40000,2,0,Partial College,Clerical,0,2,3092 Beatrice Rd.,,1 (11) 500 555-0190,8/25/2013,5-10 Miles
19574,32,Michele,Ramos,8/10/1971,S,F,michele51@adventure-works.com,80000,5,5,Graduate Degree,Management,1,3,8957 Madhatter Circle,,1 (11) 500 555-0124,4/20/2013,0-1 Miles
27700,34,Barry,Arun,1/8/1936,M,M,barry7@adventure-works.com,70000,3,0,Graduate Degree,Management,0,1,6447 Ranch Road,,1 (11) 500 555-0129,5/11/2013,0-1 Miles
28933,38,Colleen,Rai,5/9/1980,M,F,colleen40@adventure-works.com,70000,0,0,Bachelors,Professional,1,3,6957 Corte Poquito,,1 (11) 500 555-0129,10/22/2013,10+ Miles
27595,7,Jamie,Wu,3/21/1972,M,F,jamie9@adventure-works.com,80000,5,5,Graduate Degree,Management,1,3,5435 Jacobsen Street,,1 (11) 500 555-0143,12/18/2013,0-1 Miles
19603,8,Tabitha,Hernandez,5/18/1972,S,F,tabitha23@adventure-works.com,100000,0,0,Bachelors,Professional,0,1,7368 South Royal Links,,1 (11) 500 555-0181,3/27/2013,5-10 Miles
16480,23,Alan,Zhou,2/5/1960,M,M,alan12@adventure-works.com,20000,2,1,Partial High School,Clerical,1,2,265 Maria Vega Court,,1 (11) 500 555-0128,6/28/2013,1-2 Miles
13075,32,Kelvin,Lin,10/8/1960,M,M,kelvin27@adventure-works.com,80000,2,0,High School,Skilled Manual,0,2,8394 Lincoln Drive,,1 (11) 500 555-0197,4/21/2012,1-2 Miles
23576,2,Ann,Sara,7/4/1955,M,F,ann15@adventure-works.com,10000,5,0,High School,Skilled Manual,1,2,4430 Ana Cortez,,1 (11) 500 555-0157,5/21/2013,5-10 Miles
28140,26,Gilbert,Kumar,12/31/1969,S,M,gilbert28@adventure-works.com,100000,1,1,Bachelors,Management,1,3,9482 Rosebrook Ct.,,1 (11) 500 555-0163,12/28/2013,2-5 Miles
22973,36,Alan,Lin,3/23/1952,S,M,alan11@adventure-works.com,10000,5,0,High School,Skilled Manual,0,2,9654 Pirate Lane,,1 (11) 500 555-0139,12/28/2013,0-1 Miles
27978,9,Barbara,Luo,4/9/1982,S,F,barbara37@adventure-works.com,80000,0,0,Bachelors,Professional,1,4,5259 Prestwick Dr.,,1 (11) 500 555-0129,2/4/2013,10+ Miles
29184,29,Kristi,Madan,10/10/1975,M,F,kristi24@adventure-works.com,80000,4,4,Graduate Degree,Management,1,1,6492 Palms Dr.,,1 (11) 500 555-0176,4/22/2013,0-1 Miles
23086,38,Tracy,Lal,3/9/1954,M,F,tracy7@adventure-works.com,20000,2,1,Partial High School,Clerical,1,2,9830 Santa Ana Dr.,,1 (11) 500 555-0175,3/24/2013,5-10 Miles
24243,37,Karen,Lin,7/4/1957,M,F,karen17@adventure-works.com,30000,2,0,Partial College,Clerical,1,2,8741 Clyde Street,,1 (11) 500 555-0123,6/15/2013,5-10 Miles
27593,3,Jorge,Lin,12/12/1978,M,M,jorge9@adventure-works.com,70000,5,5,Bachelors,Professional,1,4,2369 Whitehaven Dr.,,1 (11) 500 555-0132,9/15/2013,10+ Miles
28219,6,Chad,Goel,10/16/1972,S,M,chad20@adventure-works.com,80000,5,5,Graduate Degree,Management,1,3,4666 Sierra Ridge,,1 (11) 500 555-0145,11/24/2013,0-1 Miles
11070,39,Willie,Raji,10/2/1960,M,M,willie40@adventure-works.com,80000,2,0,High School,Skilled Manual,1,2,6260 Vernal Drive,,1 (11) 500 555-0151,4/28/2011,5-10 Miles
23997,29,Kristopher,Srini,11/6/1983,M,M,kristopher8@adventure-works.com,10000,0,0,Partial College,Manual,0,1,8707 Goen Road,,1 (11) 500 555-0111,4/17/2013,1-2 Miles
27976,2,Dominique,Gonzalez,10/24/1977,S,F,dominique16@adventure-works.com,90000,0,0,Bachelors,Professional,0,3,6685 Norris Court,,1 (11) 500 555-0178,9/16/2013,10+ Miles
19623,10,Cristina,Tang,5/9/1964,M,F,cristina4@adventure-works.com,100000,4,0,Bachelors,Management,1,2,7223 Brush Creek Court,,1 (11) 500 555-0188,6/5/2013,0-1 Miles
27040,524,Paul,Singh,12/4/1962,M,M,paul5@adventure-works.com,20000,2,1,Partial High School,Clerical,1,2,371 Westwood Court,,390-555-0100,2/2/2013,1-2 Miles
20085,53,Jessica,Moore,10/26/1959,M,F,jessica55@adventure-works.com,20000,2,0,Partial High School,Manual,0,2,8274 Springvale Court,,894-555-0174,6/18/2013,0-1 Miles
14332,54,Jade,Rogers,10/19/1985,S,F,jade15@adventure-works.com,30000,0,0,High School,Skilled Manual,0,2,5010 C Mt. Hood Circle,,974-555-0128,6/6/2013,5-10 Miles
21752,41,Rafael,Li,3/31/1953,M,M,rafael3@adventure-works.com,60000,3,0,Graduate Degree,Management,1,2,5860 Rock Creek Pl.,,838-555-0117,12/5/2013,10+ Miles
15571,65,Angel,Allen,3/6/1975,S,M,angel39@adventure-works.com,60000,1,0,Bachelors,Professional,1,1,9209 Mendocino Drive,,179-555-0124,1/28/2013,2-5 Miles
25066,62,Charles,Robinson,11/17/1962,S,M,charles22@adventure-works.com,70000,2,0,Partial High School,Skilled Manual,0,2,5068 N Francisco Way,,826-555-0121,1/26/2014,1-2 Miles
21364,54,Charles,Gray,10/7/1982,S,M,charles54@adventure-works.com,40000,0,0,Partial High School,Clerical,0,2,5948 Seeno St.,,681-555-0140,1/26/2014,5-10 Miles
18329,54,Marcus,Bailey,2/14/1985,S,M,marcus92@adventure-works.com,30000,0,0,Partial High School,Clerical,0,2,485 Starlyn Dr.,,935-555-0117,1/30/2013,5-10 Miles
18604,52,Paige,Alexander,11/19/1969,M,F,paige18@adventure-works.com,60000,5,5,Bachelors,Skilled Manual,1,4,1050 Greenhills Circle,,605-555-0133,2/8/2013,2-5 Miles
24525,51,James,Nelson,8/1/1973,M,M,james59@adventure-works.com,90000,4,4,Bachelors,Management,1,1,6909 Hamilton Avenue,,551-555-0196,3/11/2013,1-2 Miles
22359,68,Ethan,Lee,10/22/1969,S,M,ethan50@adventure-works.com,40000,2,0,Partial College,Clerical,0,1,9947 Buskirk Avenue,,706-555-0191,5/3/2013,0-1 Miles
20756,55,Marcus,Griffin,1/21/1967,M,M,marcus70@adventure-works.com,30000,2,0,High School,Skilled Manual,0,2,1240 Dayton Court,,586-555-0175,9/3/2013,0-1 Miles
19525,68,Hannah,Flores,11/21/1965,S,F,hannah34@adventure-works.com,40000,0,0,Bachelors,Professional,0,1,1191 Rhoda Way,,607-555-0157,9/10/2013,2-5 Miles
28157,55,Elijah,Edwards,4/22/1974,M,M,elijah30@adventure-works.com,70000,4,2,Bachelors,Professional,1,3,4722 Carrick Ct.,,169-555-0141,9/10/2013,2-5 Miles
23290,49,Angelica,Bennett,5/2/1970,M,F,angelica0@adventure-works.com,60000,4,0,Graduate Degree,Skilled Manual,1,0,5578 Burning Barn Dr,,868-555-0191,1/11/2014,1-2 Miles
19872,49,Faith,Foster,9/19/1966,M,F,faith15@adventure-works.com,40000,2,1,Partial High School,Skilled Manual,0,2,2076 Westover Dr,,201-555-0197,1/17/2014,2-5 Miles
19781,52,Alexis,Washington,9/30/1981,M,F,alexis36@adventure-works.com,60000,0,0,Partial College,Professional,0,2,2267 Rampo Ct.,,472-555-0117,1/31/2013,1-2 Miles
12795,53,Antonio,Foster,10/9/1964,M,M,antonio16@adventure-works.com,60000,4,0,Graduate Degree,Skilled Manual,1,0,6454 Denkinger Road,,155-555-0158,2/3/2013,0-1 Miles
26693,68,Charles,Perez,10/13/1967,M,M,charles40@adventure-works.com,70000,3,2,Partial College,Professional,1,1,1685 Rose Dr.,,747-555-0117,3/3/2013,5-10 Miles
28245,50,Gavin,Henderson,7/4/1961,S,M,gavin4@adventure-works.com,80000,3,0,Partial College,Professional,1,1,5309 Diane Ct.,,322-555-0195,1/2/2014,2-5 Miles
18407,70,Maria,Griffin,5/19/1961,M,F,maria42@adventure-works.com,60000,2,0,High School,Professional,0,2,9662 Red Leaf,,982-555-0153,4/6/2013,5-10 Miles
16667,68,Allison,Sanchez,5/4/1980,S,F,allison25@adventure-works.com,30000,0,0,High School,Professional,1,2,8228 Seal Way,,296-555-0123,6/19/2013,5-10 Miles
17657,53,Noah,Martin,6/22/1981,M,M,noah59@adventure-works.com,40000,4,4,Partial College,Clerical,0,0,6218 Stephanie Way,,473-555-0111,2/17/2013,0-1 Miles
19751,53,Kaylee,Hall,1/3/1983,S,F,kaylee45@adventure-works.com,40000,0,0,Partial High School,Clerical,0,2,8062 Oakgrove,,738-555-0155,5/17/2013,1-2 Miles
14338,49,Natalie,Taylor,11/22/1983,M,F,natalie76@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,5033 N. 8th St.,,932-555-0165,5/17/2013,0-1 Miles
21621,54,Jordan,Parker,1/31/1980,M,M,jordan53@adventure-works.com,60000,2,0,Graduate Degree,Professional,1,0,2454 Clayton Way,,783-555-0193,11/20/2012,2-5 Miles
12903,49,John,Sandstone,9/28/1980,S,F,john27@adventure-works.com,50000,2,2,Bachelors,Skilled Manual,1,0,2286 Sunset Way,,114-555-0100,7/8/2013,2-5 Miles
22983,50,Maria,Bennett,12/12/1984,S,F,maria24@adventure-works.com,30000,0,0,Partial High School,Clerical,1,2,4103 Valley Blvd.,,211-555-0113,7/21/2013,5-10 Miles
19220,49,Mariah,Sanchez,7/7/1962,M,F,mariah44@adventure-works.com,30000,2,0,High School,Skilled Manual,0,2,4851 Heights Ave.,,492-555-0152,2/25/2013,0-1 Miles
15997,59,Melissa,Jenkins,9/7/1948,M,F,melissa1@adventure-works.com,70000,4,0,Graduate Degree,Management,1,2,8750 Union St,,321-555-0186,8/9/2013,10+ Miles
16810,59,Michael,Rodriguez,2/28/1957,M,M,michael52@adventure-works.com,70000,2,1,High School,Professional,0,2,5053 Loftus Road,,352-555-0170,8/9/2013,2-5 Miles
21494,54,Kayla,Gonzales,9/5/1962,S,F,kayla41@adventure-works.com,60000,2,1,High School,Professional,1,2,5298 Green View Court,,534-555-0145,8/11/2013,10+ Miles
13027,60,Jeremy,Patterson,6/10/1983,S,M,jeremy27@adventure-works.com,40000,0,0,Partial High School,Clerical,1,2,9412 Alhambra Avenue,,924-555-0142,8/11/2013,5-10 Miles
26095,64,Trinity,Kelly,1/8/1972,M,F,trinity2@adventure-works.com,70000,4,3,High School,Professional,1,0,290 Reed Way,,816-555-0169,8/12/2013,5-10 Miles
12106,59,Isaiah,Baker,12/6/1955,M,M,isaiah31@adventure-works.com,40000,2,1,Partial High School,Skilled Manual,1,2,8868 Sudan Loop,,504-555-0174,6/13/2013,2-5 Miles
18379,60,Abigail,Robinson,3/15/1973,M,F,abigail59@adventure-works.com,80000,3,0,Partial College,Professional,0,2,2934 Village Pl.,,171-555-0162,10/25/2013,0-1 Miles
19223,60,Jacqueline,Cook,6/17/1974,M,F,jacqueline46@adventure-works.com,30000,2,0,High School,Skilled Manual,1,2,8862 Dale Pl.,,339-555-0199,3/18/2013,1-2 Miles
23591,53,Justin,Henderson,7/24/1968,M,M,justin1@adventure-works.com,80000,4,3,Bachelors,Management,1,0,8153 S Royal Links Circle,,391-555-0113,3/29/2013,0-1 Miles
21238,49,Carl,Tang,3/25/1986,S,M,carl4@adventure-works.com,30000,0,0,High School,Skilled Manual,0,2,516 Oak Park Blvd.,,386-555-0142,4/3/2013,0-1 Miles
11802,59,Madison,Taylor,2/5/1977,M,F,madison9@adventure-works.com,60000,1,0,Graduate Degree,Professional,1,0,627 La Salle Street,,635-555-0173,2/25/2013,0-1 Miles
28260,50,Hunter,Roberts,2/19/1967,S,M,hunter33@adventure-works.com,70000,5,4,Partial College,Professional,0,3,1048 Burwood Way,,181-555-0117,6/28/2013,2-5 Miles
14597,51,Sean,Reed,10/1/1971,M,M,sean28@adventure-works.com,70000,4,0,Graduate Degree,Professional,1,0,9129 Shenandoah Dr.,,594-555-0175,6/28/2013,0-1 Miles
14760,68,Zachary,Lewis,6/10/1964,M,M,zachary28@adventure-works.com,80000,4,0,Graduate Degree,Skilled Manual,1,0,2483 Northridge Ct.,,694-555-0116,6/5/2013,1-2 Miles
25157,66,Destiny,Miller,8/15/1969,S,F,destiny6@adventure-works.com,80000,4,3,Bachelors,Management,1,1,9817 Cook Street,,603-555-0175,7/3/2013,2-5 Miles
18314,52,Eric,Perry,5/15/1986,S,M,eric16@adventure-works.com,30000,0,0,High School,Skilled Manual,0,2,4082 Roslyn Road,,561-555-0136,3/21/2013,0-1 Miles
22278,54,Mariah,Gray,12/22/1976,S,F,mariah30@adventure-works.com,50000,3,3,Bachelors,Skilled Manual,1,1,9829 Santa Ana Drive,,203-555-0115,3/16/2013,2-5 Miles
27300,51,Robert,Baker,8/25/1958,M,M,robert58@adventure-works.com,70000,4,3,Partial College,Professional,1,1,526 Oak Street,,943-555-0177,3/18/2013,10+ Miles
22059,52,Jonathan,Johnson,8/9/1983,M,M,jonathan61@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,2559 Altura Drive,,310-555-0158,4/1/2013,5-10 Miles
27607,53,Joshua,Martin,2/8/1962,M,M,joshua16@adventure-works.com,80000,2,0,Partial High School,Skilled Manual,1,2,1826 Corte Del Sol,,194-555-0131,3/21/2013,5-10 Miles
23503,63,Dalton,Torres,8/3/1965,M,M,dalton75@adventure-works.com,80000,5,4,Partial College,Professional,1,3,6879 Winthrop St.,,658-555-0190,3/21/2013,5-10 Miles
17483,60,Logan,Gonzalez,1/22/1983,S,M,logan34@adventure-works.com,40000,0,0,Partial High School,Clerical,0,2,9548 Jomar Drive,,148-555-0192,3/21/2013,1-2 Miles
18749,58,Olivia,Stewart,2/11/1982,M,F,olivia24@adventure-works.com,30000,0,0,High School,Skilled Manual,1,2,2844 Plymouth Drive,,478-555-0145,11/10/2013,5-10 Miles
24773,69,Grace,Stewart,12/20/1976,M,F,grace25@adventure-works.com,70000,1,0,Graduate Degree,Skilled Manual,1,0,6841 Curletto Dr.,,116-555-0186,4/16/2013,1-2 Miles
21631,49,Martin,Sanchez,4/15/1976,M,M,martin4@adventure-works.com,50000,3,3,Bachelors,Skilled Manual,1,3,1267 Baltic Sea Ct.,,806-555-0119,7/14/2013,10+ Miles
18617,65,Carlos,Lopez,1/30/1969,S,M,carlos41@adventure-works.com,60000,3,2,Graduate Degree,Professional,0,0,1480 Canyon Creek Drive,,512-555-0110,4/12/2013,0-1 Miles
11784,53,Jose,Turner,6/18/1978,M,M,jose42@adventure-works.com,40000,1,1,Graduate Degree,Skilled Manual,1,0,6648 Choctaw Court,,189-555-0195,4/12/2013,0-1 Miles
29176,63,Luke,Evans,8/8/1963,M,M,luke32@adventure-works.com,80000,5,4,Graduate Degree,Management,1,0,1565 Esperanea Dr.,,436-555-0118,4/18/2013,0-1 Miles
14118,62,Elizabeth,Ross,7/10/1978,S,F,elizabeth33@adventure-works.com,100000,1,0,Bachelors,Management,1,2,9682 Bon Homme Way,,436-555-0128,4/30/2013,1-2 Miles
25971,59,Savannah,Young,10/5/1968,S,F,savannah40@adventure-works.com,70000,4,2,Bachelors,Professional,1,2,280 Plymouth Dr.,,785-555-0136,3/20/2012,2-5 Miles
23557,51,Victoria,Washington,4/5/1986,M,F,victoria60@adventure-works.com,30000,0,0,High School,Skilled Manual,1,2,5636 Barcelona,,163-555-0197,5/14/2013,5-10 Miles
11660,60,Miranda,Gonzales,1/19/1980,M,F,miranda17@adventure-works.com,60000,1,0,Graduate Degree,Professional,1,0,2458 Blocking Ct.,,343-555-0197,5/8/2013,2-5 Miles
14330,66,Matthew,Harris,4/4/1982,M,M,matthew19@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,7554 Lakeview Pl.,,192-555-0119,5/14/2013,5-10 Miles
18978,52,Isaiah,Morgan,8/4/1955,M,M,isaiah12@adventure-works.com,40000,4,0,High School,Professional,0,2,8034 Cancroft Road,,474-555-0163,5/2/2013,1-2 Miles
17347,53,Sara,Stewart,5/8/1983,S,F,sara28@adventure-works.com,30000,0,0,Partial High School,Clerical,0,2,1510 Sharon Dr.,,783-555-0110,6/3/2013,5-10 Miles
20781,51,Kayla,Lee,4/9/1965,M,F,kayla21@adventure-works.com,60000,4,0,Graduate Degree,Skilled Manual,1,0,2335 Linden Land,,357-555-0132,9/19/2013,1-2 Miles
15846,53,Julian,Flores,9/6/1979,S,M,julian14@adventure-works.com,80000,0,0,Bachelors,Management,1,1,4194 Baywood Drive,,494-555-0138,7/11/2013,1-2 Miles
20764,62,Christian,Taylor,7/16/1962,M,M,christian43@adventure-works.com,30000,2,0,High School,Skilled Manual,0,2,7770 Springwood Court,,696-555-0182,5/17/2013,0-1 Miles
21251,49,Erika,Dominguez,4/9/1985,S,F,erika10@adventure-works.com,30000,0,0,Partial High School,Clerical,0,2,1511 Roxbury Drive,,218-555-0143,7/8/2013,5-10 Miles
26527,43,Oscar,Hayes,9/6/1963,M,M,oscar8@adventure-works.com,70000,2,1,Partial High School,Skilled Manual,1,2,5897 Scottsdale Rd.,,150-555-0146,7/28/2013,10+ Miles
26683,68,Mariah,Simmons,1/31/1976,S,F,mariah20@adventure-works.com,90000,4,4,Partial College,Professional,1,3,2552 Weatherly Drive,,859-555-0111,5/4/2011,2-5 Miles
11769,55,Haley,Hernandez,2/14/1979,S,F,haley53@adventure-works.com,50000,0,0,Graduate Degree,Skilled Manual,1,0,1671 Via Del Verdes,,120-555-0112,4/28/2013,0-1 Miles
11841,52,Sean,Nelson,9/13/1969,M,M,sean41@adventure-works.com,40000,0,0,Bachelors,Professional,0,1,4594 Hill Drive,,314-555-0153,5/20/2013,0-1 Miles
11719,49,Blake,Green,5/5/1971,M,M,blake32@adventure-works.com,40000,4,2,High School,Skilled Manual,1,2,2850 D Bel Air Dr,,397-555-0128,4/26/2013,2-5 Miles
26692,60,Isabella,Brown,11/10/1972,M,F,isabella61@adventure-works.com,70000,3,2,Partial College,Professional,1,0,3573 Holiday Hills,,150-555-0166,6/7/2011,5-10 Miles
19709,71,Christian,Martin,11/17/1941,M,M,christian50@adventure-works.com,40000,3,0,Partial College,Professional,0,2,2606 Lacanda,,178-555-0122,6/30/2013,5-10 Miles
14282,55,Brianna,Lewis,9/20/1979,S,F,brianna20@adventure-works.com,30000,0,0,High School,Professional,1,2,8837 Almond Avenue,,108-555-0114,3/7/2013,5-10 Miles
20760,62,Thomas,Alexander,3/15/1973,M,M,thomas21@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,6934 Dos Encinas,,126-555-0133,11/4/2013,1-2 Miles
